Año;Tipo territorio;Código territorio;Territorio;Tipo;Valor;Estado dato
1996;Municipios;1356;Santa María de la Alameda;Total;1858;
1996;Municipios;1369;Santorcaz;Total;512;
1996;Municipios;1375;Santos de la Humosa (Los);Total;644;
1996;Municipios;1381;Serna del Monte (La);Total;161;
1996;Municipios;1408;Serranillos del Valle;Total;517;
1996;Municipios;1415;Sevilla la Nueva;Total;1101;
1996;Municipios;1436;Somosierra;Total;121;
1996;Municipios;1441;Soto del Real;Total;2444;
1996;Municipios;1454;Talamanca de Jarama;Total;730;
1996;Municipios;1467;Tielmes;Total;905;
1996;Municipios;1473;Titulcia;Total;401;
1996;Municipios;1489;Torrejón de Ardoz;Total;3997;
1996;Municipios;1492;Torrejón de la Calzada;Total;888;
1996;Municipios;1505;Torrejón de Velasco;Total;734;
1996;Municipios;1512;Torrelaguna;Total;1220;
1996;Municipios;1527;Torrelodones;Total;2599;
1996;Municipios;1533;Torremocha de Jarama;Total;296;
1996;Municipios;1548;Torres de la Alameda;Total;1408;
1996;Municipios;9036;Tres Cantos;Total;1711;
1996;Municipios;1551;Valdaracete;Total;529;
1996;Municipios;1564;Valdeavero;Total;499;
1996;Municipios;1570;Valdelaguna;Total;563;
1996;Municipios;1586;Valdemanco;Total;480;
1996;Municipios;1599;Valdemaqueda;Total;634;
1996;Municipios;1603;Valdemorillo;Total;3905;
1996;Municipios;1610;Valdemoro;Total;1751;
1996;Municipios;1625;Valdeolmos-Alalpardo;Total;592;
1996;Municipios;1631;Valdepiélagos;Total;234;
1996;Municipios;1646;Valdetorres de Jarama;Total;1168;
1996;Municipios;1659;Valdilecha;Total;993;
1996;Municipios;1662;Valverde de Alcalá;Total;188;
1996;Municipios;1678;Velilla de San Antonio;Total;980;
1996;Municipios;1684;Vellón (El);Total;826;
1996;Municipios;1697;Venturada;Total;716;
1996;Municipios;1718;Villa del Prado;Total;3050;
1996;Municipios;1701;Villaconejos;Total;1230;
1996;Municipios;1723;Villalbilla;Total;1973;
1996;Municipios;1739;Villamanrique de Tajo;Total;506;
1996;Municipios;1744;Villamanta;Total;813;
1996;Municipios;1757;Villamantilla;Total;287;
1996;Municipios;1760;Villanueva de la Cañada;Total;2253;
1996;Municipios;1782;Villanueva de Perales;Total;374;
1996;Municipios;1776;Villanueva del Pardillo;Total;544;
1996;Municipios;1795;Villar del Olmo;Total;695;
1996;Municipios;1809;Villarejo de Salvanés;Total;1921;
1996;Municipios;1816;Villaviciosa de Odón;Total;4138;
1996;Municipios;1821;Villavieja del Lozoya;Total;542;
1996;Municipios;1837;Zarzalejo;Total;873;
1996;Zonas Estadísticas;03;Este Metropolitano;Total;30322;
1996;Zonas Estadísticas;01;Municipio de Madrid;Total;122016;
1996;Zonas Estadísticas;07;Nordeste Comunidad;Total;8585;
1996;Zonas Estadísticas;02;Norte Metropolitano;Total;20489;
1996;Zonas Estadísticas;05;Oeste Metropolitano;Total;47477;
1996;Zonas Estadísticas;11;Sierra Central;Total;35473;
1996;Zonas Estadísticas;06;Sierra Norte;Total;21741;
1996;Zonas Estadísticas;10;Sierra Sur;Total;17234;
1996;Zonas Estadísticas;08;Sudeste Comunidad;Total;31911;
1996;Zonas Estadísticas;09;Sudoeste Comunidad;Total;19261;
1996;Zonas Estadísticas;04;Sur Metropolitano;Total;45778;
1997;Comunidad de Madrid;;Comunidad de Madrid;Total;409380;
1997;Municipios;0014;Acebeda (La);Total;216;
1997;Municipios;0029;Ajalvir;Total;794;
1997;Municipios;0035;Alameda del Valle;Total;315;
1997;Municipios;0040;Álamo (El);Total;2397;
1997;Municipios;0053;Alcalá de Henares;Total;6555;
1997;Municipios;0066;Alcobendas;Total;4305;
1997;Municipios;0072;Alcorcón;Total;3190;
1997;Municipios;0088;Aldea del Fresno;Total;1152;
1997;Municipios;0091;Algete;Total;2572;
1997;Municipios;0105;Alpedrete;Total;2470;
1997;Municipios;0112;Ambite;Total;621;
1997;Municipios;0127;Anchuelo;Total;297;
1997;Municipios;0133;Aranjuez;Total;3015;
1997;Municipios;0148;Arganda del Rey;Total;6340;
1997;Municipios;0151;Arroyomolinos;Total;914;
1997;Municipios;0164;Atazar (El);Total;125;
1997;Municipios;0170;Batres;Total;536;
1997;Municipios;0186;Becerril de la Sierra;Total;2192;
1997;Municipios;0199;Belmonte de Tajo;Total;0;
1997;Municipios;0210;Berrueco (El);Total;500;
1997;Municipios;0203;Berzosa del Lozoya;Total;144;
1997;Municipios;0225;Boadilla del Monte;Total;4685;
1997;Municipios;0231;Boalo (El);Total;1851;
1997;Municipios;0246;Braojos;Total;295;
1997;Municipios;0259;Brea de Tajo;Total;522;
1997;Municipios;0262;Brunete;Total;1262;
1997;Municipios;0278;Buitrago del Lozoya;Total;569;
1997;Municipios;0284;Bustarviejo;Total;1241;
1997;Municipios;0297;Cabanillas de la Sierra;Total;521;
1997;Municipios;0301;Cabrera (La);Total;1085;
1997;Municipios;0318;Cadalso de los Vidrios;Total;2165;
1997;Municipios;0323;Camarma de Esteruelas;Total;402;
1997;Municipios;0339;Campo Real;Total;1106;
1997;Municipios;0344;Canencia;Total;596;
1997;Municipios;0357;Carabaña;Total;1329;
1997;Municipios;0360;Casarrubuelos;Total;282;
1997;Municipios;0376;Cenicientos;Total;1663;
1997;Municipios;0382;Cercedilla;Total;2842;
1997;Municipios;0395;Cervera de Buitrago;Total;246;
1997;Municipios;0513;Chapinería;Total;798;
1997;Municipios;0528;Chinchón;Total;2300;
1997;Municipios;0409;Ciempozuelos;Total;2409;
1997;Municipios;0416;Cobeña;Total;859;
1997;Municipios;0468;Collado Mediano;Total;2168;
1997;Municipios;0474;Collado Villalba;Total;4607;
1997;Municipios;0437;Colmenar de Oreja;Total;3121;
1997;Municipios;0421;Colmenar del Arroyo;Total;694;
1997;Municipios;0455;Colmenar Viejo;Total;6395;
1997;Municipios;0442;Colmenarejo;Total;1243;
1997;Municipios;0480;Corpa;Total;289;
1997;Municipios;0493;Coslada;Total;3476;
1997;Municipios;0506;Cubas de la Sagra;Total;635;
1997;Municipios;0534;Daganzo de Arriba;Total;188;
1997;Municipios;0549;Escorial (El);Total;2763;
1997;Municipios;0552;Estremera;Total;1099;
1997;Municipios;0565;Fresnedillas de la Oliva;Total;591;
1997;Municipios;0571;Fresno de Torote;Total;265;
1997;Municipios;0587;Fuenlabrada;Total;5984;
1997;Municipios;0590;Fuente el Saz de Jarama;Total;1371;
1997;Municipios;0604;Fuentidueña de Tajo;Total;1124;
1997;Municipios;0611;Galapagar;Total;5849;
1997;Municipios;0626;Garganta de los Montes;Total;601;
1997;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;Total;751;
1997;Municipios;0647;Gascones;Total;160;
1997;Municipios;0650;Getafe;Total;11260;
1997;Municipios;0663;Griñón;Total;1590;
1997;Municipios;0679;Guadalix de la Sierra;Total;1370;
1997;Municipios;0685;Guadarrama;Total;2299;
1997;Municipios;0698;Hiruela (La);Total;145;
1997;Municipios;0702;Horcajo de la Sierra-Aoslos;Total;329;
1997;Municipios;0719;Horcajuelo de la Sierra;Total;207;
1997;Municipios;0724;Hoyo de Manzanares;Total;2037;
1997;Municipios;0730;Humanes de Madrid;Total;2347;
1997;Municipios;0745;Leganés;Total;5245;
1997;Municipios;0758;Loeches;Total;861;
1997;Municipios;0761;Lozoya;Total;560;
1997;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;Total;1081;
1997;Municipios;0783;Madarcos;Total;123;
1997;Municipios;0796;Madrid;Total;122478;
1997;Municipios;0800;Majadahonda;Total;3410;
1997;Municipios;0822;Manzanares el Real;Total;2310;
1997;Municipios;0838;Meco;Total;944;
1997;Municipios;0843;Mejorada del Campo;Total;2097;
1997;Municipios;0856;Miraflores de la Sierra;Total;2178;
1997;Municipios;0869;Molar (El);Total;1781;
1997;Municipios;0875;Molinos (Los);Total;1517;
1997;Municipios;0881;Montejo de la Sierra;Total;326;
1997;Municipios;0894;Moraleja de Enmedio;Total;1121;
1997;Municipios;0908;Moralzarzal;Total;2219;
1997;Municipios;0915;Morata de Tajuña;Total;2256;
1997;Municipios;0920;Móstoles;Total;4521;
1997;Municipios;0936;Navacerrada;Total;1031;
1997;Municipios;0941;Navalafuente;Total;542;
1997;Municipios;0954;Navalagamella;Total;859;
1997;Municipios;0967;Navalcarnero;Total;2598;
1997;Municipios;0973;Navarredonda y San Mamés;Total;373;
1997;Municipios;0992;Navas del Rey;Total;1217;
1997;Municipios;1006;Nuevo Baztán;Total;2274;
1997;Municipios;1013;Olmeda de las Fuentes;Total;213;
1997;Municipios;1028;Orusco de Tajuña;Total;876;
1997;Municipios;1049;Paracuellos de Jarama;Total;2099;
1997;Municipios;1065;Parla;Total;3170;
1997;Municipios;1071;Patones;Total;359;
1997;Municipios;1087;Pedrezuela;Total;1110;
1997;Municipios;1090;Pelayos de la Presa;Total;1542;
1997;Municipios;1104;Perales de Tajuña;Total;1280;
1997;Municipios;1111;Pezuela de las Torres;Total;492;
1997;Municipios;1126;Pinilla del Valle;Total;283;
1997;Municipios;1132;Pinto;Total;2213;
1997;Municipios;1147;Piñuécar-Gandullas;Total;369;
1997;Municipios;1150;Pozuelo de Alarcón;Total;8909;
1997;Municipios;1163;Pozuelo del Rey;Total;251;
1997;Municipios;1179;Prádena del Rincón;Total;232;
1997;Municipios;1185;Puebla de la Sierra;Total;210;
1997;Municipios;9020;Puentes Viejas;Total;759;
1997;Municipios;1198;Quijorna;Total;531;
1997;Municipios;1202;Rascafría;Total;1345;
1997;Municipios;1219;Redueña;Total;175;
1997;Municipios;1224;Ribatejada;Total;535;
1997;Municipios;1230;Rivas-Vaciamadrid;Total;3295;
1997;Municipios;1245;Robledillo de la Jara;Total;169;
1997;Municipios;1258;Robledo de Chavela;Total;2103;
1997;Municipios;1261;Robregordo;Total;200;
1997;Municipios;1277;Rozas de Madrid (Las);Total;8722;
1997;Municipios;1283;Rozas de Puerto Real;Total;0;
1997;Municipios;1296;San Agustín del Guadalix;Total;965;
1997;Municipios;1300;San Fernando de Henares;Total;1957;
1997;Municipios;1317;San Lorenzo de El Escorial;Total;1917;
1997;Municipios;1322;San Martín de la Vega;Total;2240;
1997;Municipios;1338;San Martín de Valdeiglesias;Total;2677;
1997;Municipios;1343;San Sebastián de los Reyes;Total;4311;
1997;Municipios;1356;Santa María de la Alameda;Total;1876;
1997;Municipios;1369;Santorcaz;Total;512;
1997;Municipios;1375;Santos de la Humosa (Los);Total;644;
1997;Municipios;1381;Serna del Monte (La);Total;161;
1997;Municipios;1408;Serranillos del Valle;Total;517;
1997;Municipios;1415;Sevilla la Nueva;Total;1101;
1997;Municipios;1436;Somosierra;Total;121;
1997;Municipios;1441;Soto del Real;Total;2633;
1997;Municipios;1454;Talamanca de Jarama;Total;730;
1997;Municipios;1467;Tielmes;Total;907;
1997;Municipios;1473;Titulcia;Total;402;
1997;Municipios;1489;Torrejón de Ardoz;Total;3997;
1997;Municipios;1492;Torrejón de la Calzada;Total;956;
1997;Municipios;1505;Torrejón de Velasco;Total;734;
1997;Municipios;1512;Torrelaguna;Total;1220;
1997;Municipios;1527;Torrelodones;Total;2608;
1997;Municipios;1533;Torremocha de Jarama;Total;306;
1997;Municipios;1548;Torres de la Alameda;Total;1408;
1997;Municipios;9036;Tres Cantos;Total;1749;
1997;Municipios;1551;Valdaracete;Total;529;
1997;Municipios;1564;Valdeavero;Total;518;
1997;Municipios;1570;Valdelaguna;Total;562;
1997;Municipios;1586;Valdemanco;Total;560;
1997;Municipios;1599;Valdemaqueda;Total;676;
1997;Municipios;1603;Valdemorillo;Total;4086;
1997;Municipios;1610;Valdemoro;Total;1751;
1997;Municipios;1625;Valdeolmos-Alalpardo;Total;592;
1997;Municipios;1631;Valdepiélagos;Total;234;
1997;Municipios;1646;Valdetorres de Jarama;Total;1168;
1997;Municipios;1659;Valdilecha;Total;993;
1997;Municipios;1662;Valverde de Alcalá;Total;191;
1997;Municipios;1678;Velilla de San Antonio;Total;1127;
1997;Municipios;1684;Vellón (El);Total;843;
1997;Municipios;1697;Venturada;Total;788;
1997;Municipios;1718;Villa del Prado;Total;3231;
1997;Municipios;1701;Villaconejos;Total;1237;
1997;Municipios;1723;Villalbilla;Total;1973;
1997;Municipios;1739;Villamanrique de Tajo;Total;506;
1997;Municipios;1744;Villamanta;Total;843;
1997;Municipios;1757;Villamantilla;Total;287;
1997;Municipios;1760;Villanueva de la Cañada;Total;2669;
1997;Municipios;1782;Villanueva de Perales;Total;374;
1997;Municipios;1776;Villanueva del Pardillo;Total;544;
1997;Municipios;1795;Villar del Olmo;Total;705;
1997;Municipios;1809;Villarejo de Salvanés;Total;2034;
1997;Municipios;1816;Villaviciosa de Odón;Total;4295;
1997;Municipios;1821;Villavieja del Lozoya;Total;542;
1997;Municipios;1837;Zarzalejo;Total;873;
1997;Zonas Estadísticas;03;Este Metropolitano;Total;31737;
1997;Zonas Estadísticas;01;Municipio de Madrid;Total;122478;
1997;Zonas Estadísticas;07;Nordeste Comunidad;Total;8728;
1997;Zonas Estadísticas;02;Norte Metropolitano;Total;21156;
1997;Zonas Estadísticas;05;Oeste Metropolitano;Total;49053;
1997;Zonas Estadísticas;11;Sierra Central;Total;36263;
1997;Zonas Estadísticas;06;Sierra Norte;Total;22173;
1997;Zonas Estadísticas;10;Sierra Sur;Total;17734;
1997;Zonas Estadísticas;08;Sudeste Comunidad;Total;32914;
1997;Zonas Estadísticas;09;Sudoeste Comunidad;Total;19799;
1997;Zonas Estadísticas;04;Sur Metropolitano;Total;47345;
1998;Comunidad de Madrid;;Comunidad de Madrid;Total;409460;
1998;Municipios;0014;Acebeda (La);Total;216;
1998;Municipios;0029;Ajalvir;Total;794;
1998;Municipios;0035;Alameda del Valle;Total;315;
1998;Municipios;0040;Álamo (El);Total;2460;
1998;Municipios;0053;Alcalá de Henares;Total;6554;
1998;Municipios;0066;Alcobendas;Total;4309;
1998;Municipios;0072;Alcorcón;Total;3268;
1998;Municipios;0088;Aldea del Fresno;Total;1196;
1998;Municipios;0091;Algete;Total;2677;
1998;Municipios;0105;Alpedrete;Total;2555;
1998;Municipios;0112;Ambite;Total;626;
1998;Municipios;0127;Anchuelo;Total;304;
1998;Municipios;0133;Aranjuez;Total;3437;
1998;Municipios;0148;Arganda del Rey;Total;6572;
1998;Municipios;0151;Arroyomolinos;Total;968;
1998;Municipios;0164;Atazar (El);Total;139;
1998;Municipios;0170;Batres;Total;540;
1998;Municipios;0186;Becerril de la Sierra;Total;2190;
1998;Municipios;0199;Belmonte de Tajo;Total;683;
1998;Municipios;0210;Berrueco (El);Total;500;
1998;Municipios;0203;Berzosa del Lozoya;Total;157;
1998;Municipios;0225;Boadilla del Monte;Total;4701;
1998;Municipios;0231;Boalo (El);Total;1851;
1998;Municipios;0246;Braojos;Total;295;
1998;Municipios;0259;Brea de Tajo;Total;522;
1998;Municipios;0262;Brunete;Total;1320;
1998;Municipios;0278;Buitrago del Lozoya;Total;582;
1998;Municipios;0284;Bustarviejo;Total;1253;
1998;Municipios;0297;Cabanillas de la Sierra;Total;521;
1998;Municipios;0301;Cabrera (La);Total;1085;
1998;Municipios;0318;Cadalso de los Vidrios;Total;2165;
1998;Municipios;0323;Camarma de Esteruelas;Total;406;
1998;Municipios;0339;Campo Real;Total;1143;
1998;Municipios;0344;Canencia;Total;596;
1998;Municipios;0357;Carabaña;Total;1332;
1998;Municipios;0360;Casarrubuelos;Total;283;
1998;Municipios;0376;Cenicientos;Total;1670;
1998;Municipios;0382;Cercedilla;Total;2908;
1998;Municipios;0395;Cervera de Buitrago;Total;246;
1998;Municipios;0513;Chapinería;Total;798;
1998;Municipios;0528;Chinchón;Total;2297;
1998;Municipios;0409;Ciempozuelos;Total;2477;
1998;Municipios;0416;Cobeña;Total;879;
1998;Municipios;0468;Collado Mediano;Total;2169;
1998;Municipios;0474;Collado Villalba;Total;4799;
1998;Municipios;0437;Colmenar de Oreja;Total;3121;
1998;Municipios;0421;Colmenar del Arroyo;Total;700;
1998;Municipios;0455;Colmenar Viejo;Total;6400;
1998;Municipios;0442;Colmenarejo;Total;1243;
1998;Municipios;0480;Corpa;Total;289;
1998;Municipios;0493;Coslada;Total;3474;
1998;Municipios;0506;Cubas de la Sagra;Total;647;
1998;Municipios;0534;Daganzo de Arriba;Total;198;
1998;Municipios;0549;Escorial (El);Total;2804;
1998;Municipios;0552;Estremera;Total;1104;
1998;Municipios;0565;Fresnedillas de la Oliva;Total;602;
1998;Municipios;0571;Fresno de Torote;Total;609;
1998;Municipios;0587;Fuenlabrada;Total;6381;
1998;Municipios;0590;Fuente el Saz de Jarama;Total;1371;
1998;Municipios;0604;Fuentidueña de Tajo;Total;1126;
1998;Municipios;0611;Galapagar;Total;6214;
1998;Municipios;0626;Garganta de los Montes;Total;601;
1998;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;Total;760;
1998;Municipios;0647;Gascones;Total;160;
1998;Municipios;0650;Getafe;Total;11416;
1998;Municipios;0663;Griñón;Total;1612;
1998;Municipios;0679;Guadalix de la Sierra;Total;1428;
1998;Municipios;0685;Guadarrama;Total;707;
1998;Municipios;0698;Hiruela (La);Total;141;
1998;Municipios;0702;Horcajo de la Sierra-Aoslos;Total;329;
1998;Municipios;0719;Horcajuelo de la Sierra;Total;216;
1998;Municipios;0724;Hoyo de Manzanares;Total;2038;
1998;Municipios;0730;Humanes de Madrid;Total;2355;
1998;Municipios;0745;Leganés;Total;5361;
1998;Municipios;0758;Loeches;Total;885;
1998;Municipios;0761;Lozoya;Total;579;
1998;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;Total;1085;
1998;Municipios;0783;Madarcos;Total;123;
1998;Municipios;0796;Madrid;Total;122889;
1998;Municipios;0800;Majadahonda;Total;3404;
1998;Municipios;0822;Manzanares el Real;Total;2356;
1998;Municipios;0838;Meco;Total;946;
1998;Municipios;0843;Mejorada del Campo;Total;2161;
1998;Municipios;0856;Miraflores de la Sierra;Total;2180;
1998;Municipios;0869;Molar (El);Total;1767;
1998;Municipios;0875;Molinos (Los);Total;1633;
1998;Municipios;0881;Montejo de la Sierra;Total;356;
1998;Municipios;0894;Moraleja de Enmedio;Total;1160;
1998;Municipios;0908;Moralzarzal;Total;2393;
1998;Municipios;0915;Morata de Tajuña;Total;2251;
1998;Municipios;0920;Móstoles;Total;4725;
1998;Municipios;0936;Navacerrada;Total;1036;
1998;Municipios;0941;Navalafuente;Total;546;
1998;Municipios;0954;Navalagamella;Total;872;
1998;Municipios;0967;Navalcarnero;Total;2828;
1998;Municipios;0973;Navarredonda y San Mamés;Total;373;
1998;Municipios;0992;Navas del Rey;Total;1217;
1998;Municipios;1006;Nuevo Baztán;Total;2282;
1998;Municipios;1013;Olmeda de las Fuentes;Total;212;
1998;Municipios;1028;Orusco de Tajuña;Total;876;
1998;Municipios;1049;Paracuellos de Jarama;Total;2169;
1998;Municipios;1065;Parla;Total;3170;
1998;Municipios;1071;Patones;Total;360;
1998;Municipios;1087;Pedrezuela;Total;152;
1998;Municipios;1090;Pelayos de la Presa;Total;1542;
1998;Municipios;1104;Perales de Tajuña;Total;1283;
1998;Municipios;1111;Pezuela de las Torres;Total;170;
1998;Municipios;1126;Pinilla del Valle;Total;283;
1998;Municipios;1132;Pinto;Total;2181;
1998;Municipios;1147;Piñuécar-Gandullas;Total;375;
1998;Municipios;1150;Pozuelo de Alarcón;Total;8504;
1998;Municipios;1163;Pozuelo del Rey;Total;268;
1998;Municipios;1179;Prádena del Rincón;Total;233;
1998;Municipios;1185;Puebla de la Sierra;Total;210;
1998;Municipios;9020;Puentes Viejas;Total;759;
1998;Municipios;1198;Quijorna;Total;531;
1998;Municipios;1202;Rascafría;Total;1345;
1998;Municipios;1219;Redueña;Total;175;
1998;Municipios;1224;Ribatejada;Total;536;
1998;Municipios;1230;Rivas-Vaciamadrid;Total;3626;
1998;Municipios;1245;Robledillo de la Jara;Total;38;
1998;Municipios;1258;Robledo de Chavela;Total;2103;
1998;Municipios;1261;Robregordo;Total;200;
1998;Municipios;1277;Rozas de Madrid (Las);Total;5225;
1998;Municipios;1283;Rozas de Puerto Real;Total;630;
1998;Municipios;1296;San Agustín del Guadalix;Total;1024;
1998;Municipios;1300;San Fernando de Henares;Total;2236;
1998;Municipios;1317;San Lorenzo de El Escorial;Total;2086;
1998;Municipios;1322;San Martín de la Vega;Total;2282;
1998;Municipios;1338;San Martín de Valdeiglesias;Total;2755;
1998;Municipios;1343;San Sebastián de los Reyes;Total;4461;
1998;Municipios;1356;Santa María de la Alameda;Total;1877;
1998;Municipios;1369;Santorcaz;Total;508;
1998;Municipios;1375;Santos de la Humosa (Los);Total;656;
1998;Municipios;1381;Serna del Monte (La);Total;161;
1998;Municipios;1408;Serranillos del Valle;Total;551;
1998;Municipios;1415;Sevilla la Nueva;Total;1119;
1998;Municipios;1436;Somosierra;Total;121;
1998;Municipios;1441;Soto del Real;Total;2897;
1998;Municipios;1454;Talamanca de Jarama;Total;729;
1998;Municipios;1467;Tielmes;Total;909;
1998;Municipios;1473;Titulcia;Total;402;
1998;Municipios;1489;Torrejón de Ardoz;Total;4313;
1998;Municipios;1492;Torrejón de la Calzada;Total;1033;
1998;Municipios;1505;Torrejón de Velasco;Total;737;
1998;Municipios;1512;Torrelaguna;Total;1266;
1998;Municipios;1527;Torrelodones;Total;2843;
1998;Municipios;1533;Torremocha de Jarama;Total;306;
1998;Municipios;1548;Torres de la Alameda;Total;1460;
1998;Municipios;9036;Tres Cantos;Total;1749;
1998;Municipios;1551;Valdaracete;Total;528;
1998;Municipios;1564;Valdeavero;Total;518;
1998;Municipios;1570;Valdelaguna;Total;562;
1998;Municipios;1586;Valdemanco;Total;101;
1998;Municipios;1599;Valdemaqueda;Total;676;
